time,mag,place
2023-02-27T17:11:05.500Z,2.74,"1 km NNW of Volcano, Hawaii"
2023-02-27T17:09:03.340Z,2.1,"2 km SSW of Pāhala, Hawaii"
2023-02-27T17:06:03.150Z,0.8,"10km NW of The Geysers, CA"
2023-02-27T17:04:08.461Z,2.7,"90 km S of False Pass, Alaska"
2023-02-27T16:59:34.470Z,-0.63,Southern Alaska
2023-02-27T16:56:46.130Z,1.38,"8km W of Cobb, CA"
2023-02-27T16:56:26.480Z,1.72,"7km WNW of Cobb, CA"
2023-02-27T16:56:16.860Z,0.89,"8km WNW of Cobb, CA"
2023-02-27T16:52:05.574Z,1.4,Southern Alaska
2023-02-27T16:50:50.343Z,1.8,"59 km SW of Nanwalek, Alaska"
2023-02-27T16:48:01.946Z,1.7,"5 km ENE of Tyonek, Alaska"
2023-02-27T16:45:31.871Z,1.3,"68 km SE of Denali National Park, Alaska"
2023-02-27T16:42:34.990Z,1.67,"28km SSW of Ocotillo Wells, CA"
2023-02-27T16:31:32.257Z,4.5,Banda Sea
2023-02-27T16:29:40.815Z,1.3,"8 km NNE of Susitna, Alaska"
2023-02-27T16:25:36.317Z,1.7,"62 km SE of Denali National Park, Alaska"
2023-02-27T16:17:41.400Z,1.1,"23 km NE of Willow, Alaska"
2023-02-27T16:17:13.750Z,1.08,"5km NW of The Geysers, CA"
2023-02-27T16:15:41.840Z,4.6,"19 km WSW of Kimbe, Papua New Guinea"
2023-02-27T16:15:24.460Z,0.9,Central Alaska
2023-02-27T16:15:06.750Z,0.79,"5km NW of The Geysers, CA"
2023-02-27T16:14:52.810Z,1.8,"80 km WSW of Nanwalek, Alaska"
2023-02-27T16:13:47.845Z,1.5,"27 km ENE of Lime Village, Alaska"
2023-02-27T16:08:14.264Z,1.7,"8 km NW of Anchor Point, Alaska"
2023-02-27T16:05:22.230Z,0.05,"63 km ENE of Pedro Bay, Alaska"
2023-02-27T15:48:45.131Z,1.5,"23 km E of Denali Park, Alaska"
2023-02-27T15:45:02.440Z,1.24,"15km W of Searles Valley, CA"
2023-02-27T15:44:35.271Z,2.3,"105 km SSE of Sand Point, Alaska"
2023-02-27T15:40:33.909Z,1.73,"3 km N of Cole, Oklahoma"
2023-02-27T15:40:31.230Z,1.76999998,"10 km E of Pāhala, Hawaii"
2023-02-27T15:36:41.433Z,0.4,"2 km E of Carter Springs, Nevada"
2023-02-27T15:27:34.555Z,2,"24 km W of Nikiski, Alaska"
2023-02-27T15:26:50.849Z,2.4,"14 km ESE of Stanton, Texas"
2023-02-27T15:18:12.880Z,-0.25,"29 km ESE of Port Heiden, Alaska"
2023-02-27T15:16:58.920Z,0.91,Alaska Peninsula
2023-02-27T15:16:34.980Z,2.54,"4km NNW of West Bishop, CA"
2023-02-27T15:09:11.183Z,1.9,"72 km WNW of Happy Valley, Alaska"
2023-02-27T14:54:38.120Z,1.15,"6km NW of The Geysers, CA"
2023-02-27T14:48:59.440Z,0.01,"84 km NNW of Karluk, Alaska"
2023-02-27T14:46:31.240Z,0.05,"83 km NNW of Karluk, Alaska"
2023-02-27T14:45:38.094Z,1.3,"84 km NNW of Karluk, Alaska"
2023-02-27T14:41:18.190Z,1.8,"59 km WSW of Anchor Point, Alaska"
2023-02-27T14:35:39.851Z,1.2,"85 km NW of Karluk, Alaska"
2023-02-27T14:29:03.711Z,1,"21 km WSW of Anchorage, Alaska"
2023-02-27T14:26:05.511Z,4.3,"82 km ENE of Kinablangan, Philippines"
2023-02-27T14:25:07.330Z,1.09,"2km NE of The Geysers, CA"
2023-02-27T14:14:32.330Z,0.89,"12km WSW of Toms Place, CA"
2023-02-27T14:11:21.418Z,2.2,"22 km NNW of Midland, Texas"
2023-02-27T14:11:21.320Z,2.2,"22 km NNW of Midland, Texas"
2023-02-27T14:09:48.522Z,1.2,"46 km N of Petersville, Alaska"
2023-02-27T14:08:29.091Z,1.7,"96 km NW of Yakutat, Alaska"
2023-02-27T14:08:22.883Z,4.5,"43 km SSW of Diego de Almagro, Chile"
2023-02-27T14:01:56.596Z,1.5,"8 km SE of Soldotna, Alaska"
2023-02-27T13:58:32.110Z,0.51,Alaska Peninsula
2023-02-27T13:58:09.349Z,1.9,"45 km ESE of Pedro Bay, Alaska"
2023-02-27T13:57:53.613Z,2.1,"22 km NNW of Midland, Texas"
2023-02-27T13:55:39.640Z,1.75,"17km S of Trona, CA"
2023-02-27T13:39:11.840Z,0.9,"85 km NW of Karluk, Alaska"
2023-02-27T13:38:36.508Z,1.6,"9 km NNW of Fritz Creek, Alaska"
2023-02-27T13:34:23.280Z,1.66,"4 km NNW of Dover, Oklahoma"
2023-02-27T13:30:30.981Z,4.1,"39 km E of Yigo Village, Guam"
2023-02-27T13:29:25.750Z,2.3,"2 km SSE of Palomas, Puerto Rico"
2023-02-27T13:27:18.150Z,1.3,"28 km SSE of Mina, Nevada"
2023-02-27T13:24:41.777Z,1.1,"11 km S of Chickaloon, Alaska"
2023-02-27T13:22:46.840Z,1.47,"15km NE of Little Lake, CA"
2023-02-27T13:22:13.196Z,2.3,"129 km S of False Pass, Alaska"
2023-02-27T13:18:46.904Z,1.9,"55 km NW of Toyah, Texas"
2023-02-27T13:17:53.041Z,1.4,"35 km SSE of Nelchina, Alaska"
2023-02-27T13:13:55.630Z,4.7,South Sandwich Islands region
2023-02-27T13:09:17.140Z,1,"2km NNE of The Geysers, CA"
2023-02-27T13:08:33.850Z,0.39,"23 km ENE of Ashford, Washington"
2023-02-27T13:07:41.739Z,1.7,"66 km SE of Central, Alaska"
2023-02-27T13:00:29.550Z,0.95,"17km E of Seven Trees, CA"
2023-02-27T12:57:32.780Z,1.8,"42 km SSW of Sand Point, Alaska"
2023-02-27T12:56:17.681Z,1.6,"43 km WNW of Salamatof, Alaska"
2023-02-27T12:53:31.240Z,0.44,"28 km ESE of Port Heiden, Alaska"
2023-02-27T12:53:24.234Z,4.4,"11 km SE of Calama, Chile"
2023-02-27T12:51:41.440Z,2.3,"50 km NW of Toyah, Texas"
2023-02-27T12:46:03.330Z,1.5,"45 km S of Glacier View, Alaska"
2023-02-27T12:43:41.360Z,0.02,Alaska Peninsula
2023-02-27T12:35:39.680Z,3.1,"56 km NW of Toyah, Texas"
2023-02-27T12:35:33.340Z,0.48,"33 km E of Port Heiden, Alaska"
2023-02-27T12:33:54.860Z,-0.3,California-Nevada border region
2023-02-27T12:24:04.850Z,0.82,"6km WNW of Cobb, CA"
2023-02-27T12:21:45.570Z,-0.82,"30 km ESE of Port Heiden, Alaska"
2023-02-27T12:08:26.272Z,4.6,"Potosi, Bolivia"
2023-02-27T12:06:02.007Z,1.7,"34 km SW of Anchor Point, Alaska"
2023-02-27T12:04:44.320Z,1.15,"2km S of Diablo, CA"
2023-02-27T11:56:42.020Z,0.04,Alaska Peninsula
2023-02-27T11:52:15.220Z,0.5,"20km NNW of Tehachapi, CA"
2023-02-27T11:51:25.590Z,1.38,"20km NNW of Tehachapi, CA"
2023-02-27T11:51:12.240Z,-0.26,"85 km NNW of Karluk, Alaska"
2023-02-27T11:48:04.392Z,0.3,"39 km NNW of Pahrump, Nevada"
2023-02-27T11:40:54.270Z,0.92,"2km SE of The Geysers, CA"
2023-02-27T11:34:09.201Z,3,"26 km W of Leadore, Idaho"
2023-02-27T11:25:01.540Z,1.80999994,"Hawaii region, Hawaii"
2023-02-27T11:24:14.170Z,1.56,"Island of Hawaii, Hawaii"
2023-02-27T11:20:24.810Z,-0.28,"84 km NW of Karluk, Alaska"
2023-02-27T11:20:11.180Z,0.68,"9km WNW of Palomar Observatory, CA"
2023-02-27T11:09:02.060Z,1.15,"6 km SSE of Yeager, Oklahoma"
2023-02-27T10:58:32.065Z,2,California-Nevada border region
2023-02-27T10:56:22.340Z,-0.46,"85 km NW of Karluk, Alaska"
2023-02-27T10:53:03.993Z,2.5,"57 km S of Whites City, New Mexico"
2023-02-27T10:36:14.526Z,1.2,"117 km E of McCarthy, Alaska"
2023-02-27T10:35:38.500Z,1.24,"12 km W of Anacortes, Washington"
2023-02-27T10:34:10.220Z,3.17,"36 km WNW of Puako, Hawaii"
2023-02-27T10:26:13.690Z,0.72,"8km NW of The Geysers, CA"
2023-02-27T10:26:00.630Z,0.93,"22km ESE of Little Lake, CA"
2023-02-27T10:21:12.340Z,1.56,"14km WSW of Searles Valley, CA"
2023-02-27T10:17:32.260Z,0.23,"2km NNE of The Geysers, CA"
2023-02-27T10:15:31.822Z,1,"22 km N of Fishhook, Alaska"
2023-02-27T10:14:33.060Z,1.04,"29km ENE of Pine Valley, CA"
2023-02-27T10:14:17.702Z,1.5,"117 km E of McCarthy, Alaska"
2023-02-27T10:13:30.229Z,2,"92 km W of Adak, Alaska"
2023-02-27T10:07:20.470Z,1.6,"2km NNE of The Geysers, CA"
2023-02-27T10:05:54.180Z,2.02,"14 km SE of Pāhala, Hawaii"
2023-02-27T09:53:38.669Z,4.3,"14 km SE of Champerico, Guatemala"
2023-02-27T09:53:05.508Z,2.4,"51 km NW of Toyah, Texas"
2023-02-27T09:50:42.907Z,5.5,"80 km SE of Lata, Solomon Islands"
2023-02-27T09:36:38.720Z,0.35,"13km WNW of Anza, CA"
2023-02-27T09:32:57.242Z,4.6,"32 km SSW of Larsen Bay, Alaska"
2023-02-27T09:25:31.951Z,2,"57 km SSW of Whites City, New Mexico"
2023-02-27T09:24:23.202Z,1.5,"31 km NW of Ester, Alaska"
2023-02-27T09:10:03.370Z,1.83,Oklahoma
2023-02-27T09:05:22.468Z,3,"51 km NW of Toyah, Texas"
2023-02-27T09:05:09.467Z,4.6,"30 km ESE of Sechura, Peru"
2023-02-27T09:04:51.978Z,5.2,eastern Turkey
2023-02-27T09:04:35.883Z,3,"51 km NW of Toyah, Texas"
2023-02-27T09:01:48.394Z,1.4,"54 km SW of Lake Minchumina, Alaska"
2023-02-27T09:01:29.780Z,0.26,Alaska Peninsula
2023-02-27T08:59:57.250Z,1.24,"28km SSW of Ocotillo Wells, CA"
2023-02-27T08:57:05.009Z,1.52,"3 km NNW of Cole, Oklahoma"
2023-02-27T08:46:24.641Z,4.8,northern Mid-Atlantic Ridge
2023-02-27T08:44:55.640Z,3.01,"6 km ESE of La Parguera, Puerto Rico"
2023-02-27T08:43:08.467Z,4.8,northern Mid-Atlantic Ridge
2023-02-27T08:41:30.123Z,1.2,"41 km NW of Valdez, Alaska"
2023-02-27T08:34:38.140Z,0.91,"29 km ESE of Port Heiden, Alaska"
2023-02-27T08:26:00.480Z,1.06,"93 km W of Adak, Alaska"
2023-02-27T08:18:39.630Z,2.08,Arkansas
2023-02-27T08:17:48.870Z,0.94,Alaska Peninsula
2023-02-27T08:14:05.770Z,1.15,"18km ENE of Rosarito, B.C., MX"
2023-02-27T08:04:24.810Z,-0.16,"71 km NE of Nikolski, Alaska"
2023-02-27T08:03:11.791Z,2.4,"80 km S of Sand Point, Alaska"
2023-02-27T08:01:38.540Z,1.56,"14km N of Borrego Springs, CA"
2023-02-27T07:51:07.175Z,0.8,Nevada
2023-02-27T07:43:40.110Z,1.34,"17km SSW of Searles Valley, CA"
2023-02-27T07:40:47.175Z,1.3,Central Alaska
2023-02-27T07:36:09.490Z,0.71,"8km W of Cobb, CA"
2023-02-27T07:33:34.896Z,1.6,"28 km NE of Yakutat, Alaska"
2023-02-27T07:29:45.052Z,2.3,"97 km S of False Pass, Alaska"
2023-02-27T07:29:08.460Z,0.54,"8km W of Cobb, CA"
2023-02-27T07:28:06.613Z,2.1,"52 km NW of Venetie, Alaska"
2023-02-27T07:28:01.490Z,1.28,"21km ESE of Little Lake, CA"
2023-02-27T07:19:24.310Z,0.54,"65 km NE of Nikolski, Alaska"
2023-02-27T07:19:00.977Z,2,"122 km WSW of Adak, Alaska"
2023-02-27T07:15:48.110Z,0.98,"7km NW of The Geysers, CA"
2023-02-27T07:15:34.105Z,1.2,"4 km W of Dutch Harbor, Alaska"
2023-02-27T07:15:06.510Z,0.75,"2km NW of The Geysers, CA"
2023-02-27T07:12:09.200Z,1.23,"3km SE of The Geysers, CA"
2023-02-27T07:07:04.535Z,1.6,"3 km SSW of Point MacKenzie, Alaska"
2023-02-27T07:00:04.582Z,0.6,"2 km NE of Carter Springs, Nevada"
2023-02-27T06:58:40.140Z,1.94,"94 km W of Adak, Alaska"
2023-02-27T06:54:48.180Z,1.08,"7km NNW of Morongo Valley, CA"
2023-02-27T06:51:17.423Z,1.3,"4 km ENE of Houston, Alaska"
2023-02-27T06:47:26.400Z,0.19,"2 km W of Unalaska, Alaska"
2023-02-27T06:44:50.550Z,0.68,"68 km NE of Nikolski, Alaska"
2023-02-27T06:40:59.666Z,5.6,Fiji region
2023-02-27T06:33:12.100Z,-0.18,"68 km NE of Nikolski, Alaska"
2023-02-27T06:31:48.660Z,3.56,"31 km NNW of Charlotte Amalie, U.S. Virgin Islands"
2023-02-27T06:31:34.966Z,1.4,"3 km SW of Fox, Alaska"
2023-02-27T06:30:32.915Z,1.5,"2 km SSE of Fox, Alaska"
2023-02-27T06:26:10.330Z,0.05,"47 km NE of King Cove, Alaska"
2023-02-27T06:25:47.960Z,2.38,Puerto Rico region
2023-02-27T06:23:34.632Z,2.2,"18 km SSW of Cold Bay, Alaska"
2023-02-27T06:19:48.892Z,4.8,"21 km SW of Ekinözü, Turkey"
2023-02-27T06:18:01.179Z,1.55,"8 km SW of Ringwood, Oklahoma"
2023-02-27T06:16:24.841Z,2.9,"190 km SSE of Sand Point, Alaska"
2023-02-27T06:13:23.850Z,-0.19,Southern Alaska
2023-02-27T06:10:08.630Z,2.7,"51 km NW of Toyah, Texas"
2023-02-27T06:10:02.120Z,0.58,"7km ESE of Valle Vista, CA"
2023-02-27T06:09:27.946Z,2.3,"30 km SSW of Shishmaref, Alaska"
2023-02-27T06:08:54.903Z,1,"51 km E of Denali National Park, Alaska"
2023-02-27T06:01:40.160Z,1.38,"11km SW of Anza, CA"
2023-02-27T05:57:15.910Z,0.13,"27 km ESE of Port Heiden, Alaska"
2023-02-27T05:47:02.178Z,1.1,"54 km SW of Salcha, Alaska"
2023-02-27T05:46:41.780Z,2.7,"44 km SSW of Atka, Alaska"
2023-02-27T05:36:44.819Z,2.2,"44 km NE of Pedro Bay, Alaska"
2023-02-27T05:30:49.550Z,1.2,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-27T05:28:44.577Z,0.7,"29 km WNW of Ester, Alaska"
2023-02-27T05:27:01.610Z,0.82,Alaska Peninsula
2023-02-27T05:17:16.970Z,0.8,"51 km S of Silver Peak, Nevada"
2023-02-27T05:15:13.460Z,1.08,"8km WNW of The Geysers, CA"
2023-02-27T05:12:40.344Z,1.3,"35 km NW of Mentasta Lake, Alaska"
2023-02-27T05:11:17.680Z,0.91,"2km ENE of Colton, CA"
2023-02-27T05:02:17.348Z,1.7,Nevada
2023-02-27T04:56:49.981Z,1.2,"30 km NNE of Chickaloon, Alaska"
2023-02-27T04:55:26.610Z,-0.33,"86 km NNW of Karluk, Alaska"
2023-02-27T04:39:24.230Z,0.52,"6km NW of The Geysers, CA"
2023-02-27T04:32:05.620Z,1.66,"7km WNW of Cobb, CA"
2023-02-27T04:29:07.089Z,1.8,Central Alaska
2023-02-27T04:26:56.970Z,1.1,"63 km NE of Nikolski, Alaska"
2023-02-27T04:19:58.136Z,2.3,"49 km S of Denio, Nevada"
2023-02-27T04:18:15.860Z,0.82,Alaska Peninsula
2023-02-27T04:15:29.425Z,1.4,"4 km WNW of Chickaloon, Alaska"
2023-02-27T04:07:54.530Z,-0.3,"85 km NW of Karluk, Alaska"
2023-02-27T04:07:15.260Z,0.27,"8km NW of The Geysers, CA"
2023-02-27T04:04:52.310Z,1.49,"Andreanof Islands, Aleutian Islands, Alaska"
2023-02-27T03:58:45.300Z,0.75,"2km NNW of The Geysers, CA"
2023-02-27T03:52:58.460Z,0.87,"30 km ESE of Port Heiden, Alaska"
2023-02-27T03:50:54.984Z,2,"63 km W of Tyonek, Alaska"
2023-02-27T03:49:22.770Z,3.08,"4 km S of Guánica, Puerto Rico"
2023-02-27T03:39:49.310Z,0.3,"10km WNW of The Geysers, CA"
2023-02-27T03:32:38.500Z,0.46,"14km SE of Anza, CA"
2023-02-27T03:27:01.406Z,1.4,"48 km NW of Petersville, Alaska"
2023-02-27T03:18:04.190Z,2.5,"10 km SSE of Pāhala, Hawaii"
2023-02-27T03:10:28.628Z,3.2,"256 km ESE of Chiniak, Alaska"
2023-02-27T03:05:54.630Z,1.53,"8km WNW of The Geysers, CA"
2023-02-27T03:01:25.943Z,4.8,"38 km SSW of Sechura, Peru"
2023-02-27T03:00:05.890Z,1.09,"2km NE of The Geysers, CA"
2023-02-27T02:51:21.144Z,5,"10 km NNW of Gölbaşı, Turkey"
2023-02-27T02:51:08.940Z,1.25,"93 km W of Adak, Alaska"
2023-02-27T02:50:19.970Z,-0.92,"62 km ENE of Pedro Bay, Alaska"
2023-02-27T02:49:34.700Z,0.79,"6km NNW of The Geysers, CA"
2023-02-27T02:48:55.420Z,1.25,"94 km W of Adak, Alaska"
2023-02-27T02:42:48.360Z,0.41,"2 km WSW of Dutch Harbor, Alaska"
2023-02-27T02:42:11.964Z,2,"52 km SSW of Denio, Nevada"
2023-02-27T02:33:53.840Z,1.05,"2km NNE of The Geysers, CA"
2023-02-27T02:32:55.120Z,1,"90 km W of Adak, Alaska"
2023-02-27T02:32:37.259Z,1.2,"56 km S of Denali National Park, Alaska"
2023-02-27T02:31:44.155Z,1.1,"3 km WSW of Unalaska, Alaska"
2023-02-27T02:06:05.734Z,1.5,"33 km SW of Cantwell, Alaska"
2023-02-27T01:51:31.620Z,0.71,"8km NW of The Geysers, CA"
2023-02-27T01:49:47.550Z,-0.19,"86 km NNW of Karluk, Alaska"
2023-02-27T01:47:24.530Z,1.4,"92 km S of Alcan Border, Alaska"
2023-02-27T01:45:24.938Z,1.6,"58 km NNW of Petersville, Alaska"
2023-02-27T01:35:48.469Z,4.9,Mariana Islands region
2023-02-27T01:31:14.760Z,5.1,south of the Kermadec Islands
2023-02-27T01:27:11.873Z,2.2,"93 km SSE of Kokhanok, Alaska"
2023-02-27T01:26:03.159Z,5.6,"67 km WSW of Poso, Indonesia"
2023-02-27T01:25:11.310Z,0.65,"4km NW of The Geysers, CA"
2023-02-27T01:22:45.563Z,2.1,"59 km W of Nanwalek, Alaska"
2023-02-27T01:20:47.406Z,1.2,"55 km SSE of Denali National Park, Alaska"
2023-02-27T01:13:07.250Z,2.72,"14 km SSE of Guánica, Puerto Rico"
2023-02-27T01:06:47.453Z,1.6,"61 km ESE of Denali Park, Alaska"
2023-02-27T00:58:05.256Z,0.8,"15 km SE of Sierra City, California"
2023-02-27T00:55:03.087Z,2,"68 km SSE of King Cove, Alaska"
2023-02-27T00:51:45.150Z,0.99,"1km S of Anderson Springs, CA"
2023-02-27T00:45:53.910Z,1.04,"5km NNE of Windsor, CA"
2023-02-27T00:44:41.019Z,1.4,"54 km SSE of Denali National Park, Alaska"
2023-02-27T00:40:04.630Z,1.7,"43 km N of Chickaloon, Alaska"
2023-02-27T00:39:51.090Z,0.03,"84 km NW of Karluk, Alaska"
2023-02-27T00:28:21.380Z,0.33,"3km SE of The Geysers, CA"
2023-02-27T00:22:48.905Z,1.1,"28 km ESE of Denali National Park, Alaska"
2023-02-27T00:20:15.536Z,1.9,"49 km NW of Mosquito Lake, Alaska"
2023-02-27T00:08:34.378Z,2,"20 km SSW of Chenega, Alaska"
2023-02-26T23:58:04.181Z,5.1,"79 km NNW of Aksu, China"
2023-02-26T23:55:14.220Z,0.85,"3km W of Anderson Springs, CA"
2023-02-26T23:54:08.280Z,0.95,"27 km ESE of Port Heiden, Alaska"
2023-02-26T23:51:37.000Z,0.45,"3km WSW of Anderson Springs, CA"
2023-02-26T23:41:08.630Z,0.69,"6km NW of The Geysers, CA"
2023-02-26T23:35:54.350Z,-0.56,"64 km ENE of Pedro Bay, Alaska"
2023-02-26T23:34:23.050Z,0.66,"9km NE of Aguanga, CA"
2023-02-26T23:33:18.143Z,4.6,"Pagan region, Northern Mariana Islands"
2023-02-26T23:32:19.425Z,4.1,"44 km W of Abra Pampa, Argentina"
2023-02-26T23:31:22.788Z,0.9,"51 km SSW of Tanana, Alaska"
2023-02-26T23:30:34.920Z,1.6,"Kodiak Island region, Alaska"
2023-02-26T23:25:43.203Z,2.3,"148 km SW of Akhiok, Alaska"
2023-02-26T23:21:08.490Z,1.78999996,"9 km ENE of Pāhala, Hawaii"
2023-02-26T23:05:50.679Z,4.1,"278 km ESE of Chiniak, Alaska"
2023-02-26T23:02:26.560Z,2.08,"20km NNW of Tehachapi, CA"
2023-02-26T22:59:13.680Z,0.42,"25 km ESE of Port Heiden, Alaska"
2023-02-26T22:58:36.109Z,2.34,"9 km SSE of Calumet, Oklahoma"
2023-02-26T22:53:11.590Z,1.08,"7km WNW of The Geysers, CA"
2023-02-26T22:48:43.546Z,2.1,western Texas
2023-02-26T22:41:39.680Z,0.85,"6km NW of The Geysers, CA"
2023-02-26T22:40:31.440Z,1.56,"5km W of Toms Place, CA"
2023-02-26T22:38:12.128Z,2.8,"Rat Islands, Aleutian Islands, Alaska"
2023-02-26T22:32:19.950Z,0.29,"85 km NNW of Karluk, Alaska"
2023-02-26T22:30:37.789Z,1,"100 km E of McCarthy, Alaska"
2023-02-26T22:30:17.300Z,1.78,"10 km WSW of El Reno, Oklahoma"
2023-02-26T22:29:49.605Z,1.4,"14 km S of Point Possession, Alaska"
2023-02-26T22:25:53.070Z,0.14,"82 km NNW of Karluk, Alaska"
2023-02-26T22:25:33.179Z,1.73,"12 km S of Calumet, Oklahoma"
2023-02-26T22:10:44.260Z,2.12,"1 km NW of Princeton, Canada"
2023-02-26T21:57:04.040Z,-0.05,"64 km ENE of Pedro Bay, Alaska"
2023-02-26T21:49:35.193Z,1.1,"53 km NNE of Petersville, Alaska"
2023-02-26T21:49:01.150Z,0.16,"86 km NNW of Karluk, Alaska"
2023-02-26T21:45:18.270Z,1.75,"3 km SE of Pāhala, Hawaii"
2023-02-26T21:44:48.260Z,0.5,"14km SE of Anza, CA"
2023-02-26T21:42:55.440Z,1.11,"1km NNW of The Geysers, CA"
2023-02-26T21:42:13.986Z,4.9,Kyrgyzstan
2023-02-26T21:35:25.410Z,1.87,"6 km NE of Pāhala, Hawaii"
2023-02-26T21:35:01.303Z,4.6,northern East Pacific Rise
2023-02-26T21:30:53.475Z,1.5,"71 km ESE of Denali National Park, Alaska"
2023-02-26T21:30:47.446Z,2,"89 km SE of King Cove, Alaska"
2023-02-26T21:29:09.570Z,1.4,"4km E of Beaumont, CA"
2023-02-26T21:15:32.620Z,0.96,Alaska Peninsula
2023-02-26T21:14:31.412Z,2,"36 km NNW of Toyah, Texas"
2023-02-26T21:10:53.710Z,-0.39,Alaska Peninsula
2023-02-26T21:05:20.500Z,1.02,"3 km S of Quilcene, Washington"
2023-02-26T20:52:00.620Z,-0.01,"84 km NNW of Karluk, Alaska"
2023-02-26T20:50:38.390Z,0.9,"28 km ESE of Port Heiden, Alaska"
2023-02-26T20:43:07.323Z,1.6,"10 km WSW of Port Lions, Alaska"
2023-02-26T20:40:21.421Z,1.3,"73 km WNW of Salamatof, Alaska"
2023-02-26T20:39:27.249Z,1.8,"25 km ENE of Point Possession, Alaska"
2023-02-26T20:34:12.137Z,1.3,"19 km ESE of Susitna North, Alaska"
2023-02-26T20:22:56.930Z,0.26,"16 km ENE of Milford, Utah"
2023-02-26T20:18:51.280Z,0.64,Idaho-Montana border region
2023-02-26T20:16:01.400Z,3.66,Mona Passage
2023-02-26T20:10:50.080Z,1.86,"23km NNW of Barstow, CA"
2023-02-26T20:08:05.555Z,1.4,"70 km N of Lake Minchumina, Alaska"
2023-02-26T19:59:10.139Z,2.1,"35 km NNW of Toyah, Texas"
2023-02-26T19:53:36.430Z,1.42,"9km NNW of Borrego Springs, CA"
2023-02-26T19:52:04.510Z,0.93,"9km WNW of Cobb, CA"
2023-02-26T19:50:27.340Z,0.78,"32 km ESE of Port Heiden, Alaska"
2023-02-26T19:38:11.880Z,1.95,"16 km E of Honaunau-Napoopoo, Hawaii"
2023-02-26T19:32:00.327Z,1.5,"40 km N of Valdez, Alaska"
2023-02-26T19:31:42.610Z,0.76,"8km NW of The Geysers, CA"
2023-02-26T19:29:33.890Z,0.71,"6km WNW of Cobb, CA"
2023-02-26T19:29:07.780Z,0.83,"2km N of The Geysers, CA"
2023-02-26T19:26:15.510Z,2.81,"15km SSW of Searles Valley, CA"
2023-02-26T19:25:11.020Z,1.03,"32 km ESE of Port Heiden, Alaska"
2023-02-26T19:21:35.628Z,1.9,"53 km E of Pedro Bay, Alaska"
2023-02-26T19:06:21.220Z,-0.08,"84 km NW of Karluk, Alaska"
2023-02-26T19:05:10.642Z,4.2,"140 km SSE of Nemuro, Japan"
2023-02-26T18:58:55.247Z,4.4,"86 km NE of Otrada, Russia"
2023-02-26T18:58:03.380Z,1.22,"4km W of Cobb, CA"
2023-02-26T18:55:35.080Z,1.02,"22km ESE of Anza, CA"
2023-02-26T18:45:28.203Z,2.1,"49 km E of Pedro Bay, Alaska"
2023-02-26T18:38:12.834Z,0.8,"59 km WSW of Ferry, Alaska"
2023-02-26T18:32:04.470Z,3.41,"59 km N of Culebra, Puerto Rico"
2023-02-26T18:18:27.480Z,2.7,"26 km ESE of Skwentna, Alaska"
2023-02-26T18:16:26.580Z,1.5,"64 km NE of Lake Minchumina, Alaska"
2023-02-26T18:09:31.160Z,0.68,"16 km SSE of Carbonado, Washington"
2023-02-26T18:07:13.010Z,0.81,"7km NW of The Geysers, CA"
2023-02-26T18:06:29.558Z,1.1,"30 km SSW of Trapper Creek, Alaska"
2023-02-26T18:04:09.220Z,1.13,"10km NNE of Banning, CA"
2023-02-26T17:50:07.072Z,1.8,"41 km NE of Livengood, Alaska"
2023-02-26T17:42:49.660Z,0.68,"8km W of Cobb, CA"
2023-02-26T17:33:53.110Z,1.47,"18km SSE of Bodie, CA"
2023-02-26T17:32:55.730Z,0.59,"29 km ESE of Port Heiden, Alaska"
2023-02-26T17:26:17.420Z,2.24,"10km ESE of Redwood Valley, CA"
2023-02-26T17:08:00.890Z,1.65,"91 km W of Adak, Alaska"
2023-02-26T17:04:11.840Z,0.75,"7km NW of The Geysers, CA"
2023-02-26T17:03:14.260Z,0.84,"11km SW of Morongo Valley, CA"
2023-02-26T17:01:49.407Z,1.4,"7 km W of Soldotna, Alaska"
2023-02-26T16:59:19.830Z,3.54,"30 km N of Otra Banda, Dominican Republic"
2023-02-26T16:57:12.790Z,-0.41,"86 km NW of Karluk, Alaska"
2023-02-26T16:54:57.980Z,1.34,"94 km W of Adak, Alaska"
2023-02-26T16:52:20.701Z,1.7,"64 km NW of Yakutat, Alaska"
2023-02-26T16:50:12.679Z,1.15,"3 km NNW of Dover, Oklahoma"
2023-02-26T16:47:42.270Z,1.5,"Kenai Peninsula, Alaska"
2023-02-26T16:46:15.303Z,1.8,Central Alaska
2023-02-26T16:41:32.840Z,1.72000003,"7 km S of Pāhala, Hawaii"
2023-02-26T16:41:18.405Z,1.6,"24 km WNW of Nanwalek, Alaska"
2023-02-26T16:41:15.327Z,4.9,"123 km NNW of Naisano Dua, Indonesia"
2023-02-26T16:40:05.089Z,1.09,"3 km NNW of Dover, Oklahoma"
2023-02-26T16:30:03.320Z,4.4,"off the coast of Michoacan, Mexico"
2023-02-26T16:26:27.890Z,0.83,"4km NW of The Geysers, CA"
2023-02-26T16:19:19.350Z,0.52,"24 km ESE of Port Heiden, Alaska"
2023-02-26T16:18:40.200Z,1.17,"10km WNW of Cobb, CA"
2023-02-26T16:15:24.518Z,1.4,Central Alaska
2023-02-26T16:12:16.540Z,0.79,"3km ESE of The Geysers, CA"
